FOODCODE,DESCRIPTION,F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks)
53452120,"Pastry, made with bean or lotus seed paste filling, baked",0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,2.25,0,2.25,0.24,0,0,0,0,0,0,0,0.24,0,0,0.51,0,0,0,0,2.52,0.51,8.55,0
53452130,"Pastry, made with bean paste and salted egg yolk filling, baked",0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,1.88,0,1.88,0.54,0,0,0,0,0,0,0,0.54,0,0,0.43,0,0,0,0,2.1,4.05,7.13,0
53452150,"Pastry, Chinese, made with rice flour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,5.08,0,4.53,0
53452170,"Pastry, cookie type, fried",0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,1.71,0.15,0,0,0,0,0,0,0,0.15,0,0,0,0.18,0.18,0,0,15.35,8.89,2.56,0
53452200,"Pastry, Italian, with cheese",0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,1.41,0,1.41,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0.43,0,0,0.43,3.03,6.85,2.77,0
53452400,"Pastry, puff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.46,0.13,0
53452420,"Pastry, puff, custard or cream filled, iced or not iced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,2.15,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0.08,0.08,0,0,0,28.87,0.87,0
53452450,Cheese pastry puffs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0.69,0,0,0,0,0,0,0,0.69,0,0,0,0.34,0,0,0.34,5.88,11.43,0,0
53452500,"Pastry, mainly flour and water, fried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36,2.82,3.23,0
53453150,"Empanada, Mexican turnover, fruit-filled",0.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,2.76,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0.68,0
53453170,"Empanada,  Mexican turnover, pumpkin",0,0,0,0,0.13,0,0.13,0,0.13,0,0,0,0,0,2.55,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,1.82,0
53500100,"Breakfast pastry, NFS",0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0.04,0.04,0,0,0,17.24,4.74,0
53510000,"Danish pastry, plain or spice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,2.15,0.16,0,0,0,0,0,0,0,0.16,0,0,0,0.09,0.09,0,0,0,21.32,4.29,0
53510100,"Danish pastry, with fruit",0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0.04,0.04,0,0,0,17.24,4.74,0
53511000,"Danish pastry, with cheese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,2.36,0.07,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0.13,0,0,0,20.92,0.95,0
53520000,"Doughnut, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.13,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.07,0.03,0,0,0,21.12,4.86,0
53520100,"Doughnut, cake type, plain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.06,0.01,0,0,0,22.81,3.41,0
53520120,"Doughnut, chocolate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,1.63,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0.01,0,0,0,20.89,5.51,0
53520130,"Doughnut, cake type, powdered sugar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,2.05,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.06,0.01,0,0,0,21.06,4.94,0
53520135,"Doughnut, cake type, with icing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0.01,0,0,0,21.5,5.73,0
53520140,"Doughnut, cake type, chocolate icing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0.01,0,0,0,21.77,5.39,0
53520160,"Doughnut, chocolate, with chocolate icing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,1.63,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0.01,0,0,0,21.16,5.16,0
53520170,Doughnut holes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.13,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.07,0.03,0,0,0,21.12,4.86,0
53520200,Churros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.1,0.06,0,0,0,20.72,4.94,0
53520510,Beignet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,1.97,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.08,0.05,0,0,0,18.84,6.84,0
53521110,"Doughnut, yeast type",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0.1,0.06,0,0,0,21.19,4.78,0
53521130,"Doughnut, yeast type, with chocolate icing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.08,0.05,0,0,0,20.47,6.49,0
53521140,"Doughnut, jelly",0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.08,0.05,0,0,0,16.95,6.44,0
53521210,"Doughnut, custard-filled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.12,0.09,0,0,0,17.68,4.49,0
53521230,"Doughnut, custard-filled, with icing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0.11,0.08,0,0,0,17.67,5.96,0
53530000,Breakfast tart,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,7.17,0
53530010,"Breakfast tart, lowfat",0.1,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,4.88,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,0.69,0
53610100,"Coffee cake, crumb or quick-bread type",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0.79,0,0,0,0,0,0,0,0.15,0,0.64,0,0.1,0.1,0,0,4.2,10.88,5.94,0
53610170,"Coffee cake, crumb or quick-bread type, with fruit",0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1.21,0,1.21,0.5,0,0,0,0,0,0,0,0.1,0,0.4,0,0.06,0.06,0,0,2.67,6.91,7.17,0
53610200,"Coffee cake, crumb or quick-bread type, cheese-filled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,1.63,0.67,0,0,0,0,0,0,0,0.13,0,0.54,0,0.2,0.09,0,0.11,3.6,10.9,5.09,0
53710400,Cereal or granola bar (General Mills Fiber One Chewy Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.97,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6,5.6,0
53710500,Cereal or granola bar (Kellogg's Nutri-Grain Cereal Bar),0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.98,0.9,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,6.9,0
53710502,Cereal or granola bar (Kellogg's Nutri-Grain Yogurt Bar),0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.98,0.9,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,6.9,0
53710504,Cereal or granola bar (Kellogg's Nutri-Grain Fruit and Nut Bar),0.26,0.03,0.23,0,0,0,0,0,0,0,0,0,0,0,1.36,1.12,0.24,1.12,0,0,0,0,0,0,0,0,0.03,1.09,0,0.08,0.08,0,0,5.3,0.66,4.61,0
53710600,Milk 'n Cereal bar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0,0,0,10.52,9.24,0
53710700,Cereal or granola bar (Kellogg's Special K bar),0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.08,0,0,3.02,3,6.72,0
53710800,Cereal or granola bar (Kashi Chewy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.96,0.07,0.69,0,0,0,0,0,0,0,0,0.54,0.15,0,0.21,0.16,0,0,2.52,3.53,8.76,0
53710802,Cereal or granola bar (Kashi Crunchy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.83,0,2.57,0,0,0,0,0,0,0,0,0.71,1.86,0,0,0,0,0,9.95,0,3.54,0
53710810,Cereal or granola bar (KIND Fruit and Nut Bar),0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,4.58,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,19.64,0,4.2,0
53710900,Cereal or granola bar (General Mills Nature Valley Chewy Trail Mix),0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1.36,1.02,0.34,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,5.35,0,8.05,0
53710902,"Cereal or granola bar, with yogurt coating (General Mills Nature Valley Chewy Granola Bar)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,1.25,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.02,0,7,0.21,9.15,0
53710904,Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.74,0.28,1.62,0,0,0,0,0,0,0,0,0,1.62,0,0.29,0.2,0,0,12.83,4,6.31,0
53710906,Cereal or granola bar (General Mills Nature Valley Crunchy Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,1.16,0.35,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,13.21,0,6.52,0
53711000,Cereal or granola bar (Quaker Chewy Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,13.1,0.53,6.6,0
53711002,Cereal or granola bar (Quaker Chewy 90 Calorie Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,4.5,0.82,6.53,0
53711004,Cereal or granola bar (Quaker Chewy 25% Less Sugar Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.56,0
53711006,Cereal or granola bar (Quaker Chewy Dipps Granola Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.77,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,7.44,11.23,8.43,0
53711100,Cereal or granola bar (Quaker Granola Bites),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.13,0.46,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0.07,0.01,0,0,1.01,12.78,6.36,0
53712000,"Snack bar, oatmeal",0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1.58,0.92,0.66,0.15,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.42,7.18,0
53712100,"Cereal or Granola bar, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,1.16,0.35,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,13.21,0,6.52,0
53712200,"Cereal or granola bar, lowfat, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,4.5,0.82,6.53,0
53712210,"Cereal or granola bar, nonfat",0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.38,1.2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,9.84,0
53713000,"Cereal or granola bar, reduced sugar, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,4.56,0
53713010,"Cereal or granola bar, fruit and nut",0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,4.58,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,19.64,0,4.2,0
53713100,"Cereal or granola bar, peanuts , oats, sugar, wheat germ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,1.16,0.35,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,13.21,0,6.52,0
53714200,"Cereal or granola bar, chocolate coated, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.77,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,7.44,11.23,8.43,0
53714210,"Cereal or granola bar, with coconut, chocolate coated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33,7.57,0
53714220,"Cereal or granola bar with nuts, chocolate coated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.59,0.59,1.04,0,0,0,0,0,0,0,0,0,1.04,0,0.03,0.03,0,0,5.6,21.04,5.05,0
53714230,"Cereal or granola bar, oats, nuts, coated with non-chocolate coating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.49,0.35,1.76,0,0,0,0,0,0,0,0,0,1.76,0,0.11,0.1,0.01,0,7.84,5.17,7.41,0
53714250,"Cereal or granola bar, coated with non-chocolate coating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.59,0.59,1.04,0,0,0,0,0,0,0,0,0,1.04,0,0.03,0.03,0,0,21.84,4.93,5.1,0
53714300,"Cereal or granola bar, high fiber, coated with non-chocolate yogurt coating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.97,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6,5.6,0
53714400,"Cereal or granola bar, with rice cereal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,3.63,4.52,0
53714500,"Breakfast bar, NFS",0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,6.12,8.13,0
53714510,"Breakfast bar, date, with yogurt coating",0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,1.51,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,6.82,7.41,0
53714520,"Breakfast bar, cereal crust with fruit filling, lowfat",0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,6.12,8.13,0
53720100,Nutrition bar (Balance Original Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.99,0.35,0,1.03,0.12,0,0,5,6.83,3.33,0
53720200,Nutrition bar (Clif Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.83,0.74,1.09,0.87,0,0,0,0,0,0,0,0,0.87,0,0.32,0,0,0,0,2.18,0.19,7.18,0
53720210,Nutrition bar (Clif Kids Organic Zbar),0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,2.12,1.06,1.06,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.49,3.96,5.61,0
53720300,Nutrition bar (PowerBar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0.82,0.82,1.03,0,0,0,0,0,0,0,0,0.76,0.27,0,0.22,0.04,0,0,0.78,0.9,5.48,0
53720400,Nutrition bar (Slim Fast Original Meal Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.49,1.06,1.18,0,0,0,0,0,0,0,0,0.63,0.55,0,0.17,0.12,0,0,2.58,4.27,4.92,0
53720500,Nutrition bar (Snickers Marathon Protein Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,2.52,0,0,0,0,0,0,0,0,1.19,1.33,0.93,0.12,0.08,0,0,1.74,5.26,5.59,0
53720600,Nutrition bar (South Beach Living Meal Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.49,1.06,1.18,0,0,0,0,0,0,0,0,0.63,0.55,0,0.17,0.12,0,0,2.58,4.27,4.92,0
53720610,Nutrition bar (South Beach Living High Protein Bar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,2.99,0,0,0,0,0,0,0,0,1.86,1.13,0,0.01,0.01,0,0,3.07,8.95,3.12,0
53720700,Nutrition bar (Tiger's Milk),0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,0,0.19,2.09,0,0,0,0,0,0,0,0,0.42,1.67,0.6,0.33,0.25,0,0,3.51,6.35,5.91,0
53720800,Nutrition bar (Zone Perfect Classic Crunch),0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.13,3.57,0,0,0,0,0,0,0,0,2.94,0.63,0,0.25,0,0,0,5.06,4.96,3.78,0
53729000,"Nutrition bar or meal replacement bar, NFS",0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.13,3.57,0,0,0,0,0,0,0,0,2.94,0.63,0,0.25,0,0,0,5.06,4.96,3.78,0
53801000,"Cereal bar with fruit filling, baby food",0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,2.06,0.13,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0,4.79,0,8.94,0
53803050,"Cookie, fruit, baby food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,10,0,5.47,0
53803100,"Cookie, baby food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,2.01,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,12,0,4.2,0
53803250,"Cookie, teething, baby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.52,0,0,0,3.43,0.49,0
53803300,"Cookie, rice, baby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0
54001000,"Crackers, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0
54102010,Graham crackers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.75,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,2,5.79,0
54102015,Graham crackers (Teddy Grahams),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.75,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,2,5.79,0
54102020,"Graham crackers, chocolate covered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0.93,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,20.42,7.97,0
54102050,"Crackers, oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,1,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93,5.47,2.57,0
54102060,"Crackers, Cuban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,4.07,0
54102100,"Graham crackers, reduced fat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.75,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,4.99,0
54102200,"Graham crackers, sandwich, with filling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39,9.27,0
54103000,"Crackers, breakfast biscuit",0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,3.14,0.98,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10.98,5.44,0
54200100,"Crackers, butter, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
54201010,"Crackers, matzo, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54202020,"Crackers, saltine, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,1.98,0.47,0
54204020,"Crackers, wheat, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
54204030,"Crackers, woven wheat, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
54301010,"Crackers, butter, plain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0
54301020,"Crackers, butter, flavored",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0
54301030,"Crackers, butter (Ritz)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,2.71,1.69,0
54301100,"Crackers, butter, reduced fat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,1.38,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3.33,0
54304000,"Crackers, cheese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,10,11.83,0,0
54304005,"Crackers, cheese (Cheez-It)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,10,11.83,0,0
54304020,"Crackers, cheese (Goldfish)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,10,11.83,0,0
54304100,"Crackers, cheese, reduced fat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,0,10.83,0,0
54304110,"Crackers, cheese, reduced sodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,10,11.83,0,0
54304150,"Crackers, cheese, whole grain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,1.06,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,11,3.83,0,0
54305010,"Crackers, crispbread",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54305020,"Crackers, flatbread",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,3.15,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0,0.54,0
54307000,"Crackers, matzo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54308000,"Crackers, milk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,5.75,6.89,1.9,0
54313000,"Crackers, oyster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.24,0
54318000,"Chips, rice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,3.75,2.38,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.81,0,0,0
54318500,Rice cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0
54319000,"Crackers, rice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
54319005,"Crackers, rice and nuts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,5.45,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,6.45,0,0,0
54319020,Popcorn cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0
54319500,Rice paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54325000,"Crackers, saltine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.24,0
